€time,temp,humi,press,soilMois,soilTemp,winSpeed,winDirect,rain
299243702,23,31,1048,1,255,22,0.67024128686327077,???,0.132   
299305611,23,31,1048,1,255,22,1.3404825737265415,???,0.132    
299367563,23,31,1048,1,255,22,1.0053619302949061,???,0.132    
299429519,23,31,1048,1,255,22,0.67024128686327077,???,0.132   
299491465,23,31,1048,1,255,22,1.0053619302949061,???,0.132    
299553358,23,31,1048,1,810,22,1.0053619302949061,???,0.132    
299615269,23,31,1048,1,255,22,0.67024128686327077,???,0.132   
299677176,23,31,1048,1,255,22,1.3404825737265415,???,0.132    
299739083,23,31,1048,1,255,22,0.33512064343163538,???,0.132   
299800991,23,31,1048,1,255,22,0.67024128686327077,???,0.132   
299863456,23,31,1048,1,255,22,0.33512064343163538,???,0.132   
299925362,23,31,1048,1,255,22,0.67024128686327077,???,0.132   
299987268,23,31,1048,1,255,22,0.33512064343163538,???,0.132   
300049365,23,31,1048,1,255,22,0.33512064343163538,???,0.132   
300111274,23,31,1048,1,255,22,0.33512064343163538,???,0.132   
300173181,23,31,1048,1,255,22,1.0053619302949061,???,0.132    
300235134,23,31,1048,1,255,22,0.33512064343163538,???,0.132   
300297066,23,31,1048,1,255,22,0.33512064343163538,???,0.132   
300358969,23,31,1048,1,255,22,0.33512064343163538,???,0.132   
300420876,23,32,1048,1,255,22,0.33512064343163538,NE,0.132    
300482899,22,32,1048,1,255,22,0.33512064343163538,???,0.132   
300544801,22,32,1048,1,255,21,0.33512064343163538,???,0.132   
300606748,22,32,1048,1,255,21,0.67024128686327077,???,0.132   
300668755,22,32,1048,1,255,21,0.33512064343163538,???,0.132   
300730824,22,32,1048,1,255,21,0,???,0.132                     
300792842,22,32,1048,1,809,21,0,???,0.132                     
300854854,22,32,1048,1,808,21,0.33512064343163538,???,0.132   
300916797,22,32,1048,1,255,21,0.33512064343163538,???,0.132   
300979014,22,32,1048,1,255,21,0,???,0.132                     
301040986,22,33,1048,1,255,21,0,NE,0.132                      
301103001,22,33,1048,1,809,21,0,???,0.132                     
301165257,22,33,1048,1,809,21,0.67024128686327077,???,0.132   
301227160,22,33,1048,1,255,21,0.33512064343163538,???,0.132   
301289109,22,33,1048,1,255,21,0,???,0.132                     
301351161,22,33,1048,1,255,21,0.67024128686327077,???,0.132   
301413050,22,33,1048,1,809,21,0.67024128686327077,???,0.132   
301474959,22,33,1048,1,255,21,0,???,0.132                     
301536938,22,33,1048,1,255,21,0,???,0.132                     
301598910,22,33,1048,1,255,21,0.33512064343163538,???,0.132   
301660908,22,34,1048,1,255,21,0.33512064343163538,???,0.132   
301722791,22,34,1048,1,810,21,0,???,0.132                     
301784914,22,34,1048,1,255,21,0.33512064343163538,???,0.132   
301847384,22,34,1048,1,255,149,0.67024128686327077,???,0.132  
301909675,22,35,1048,1,808,21,0.67024128686327077,S,0.132     
301971602,22,35,1048,1,255,21,0.33512064343163538,???,0.132   
302033511,22,35,1049,1,255,21,0,???,0.132                     
302095608,22,35,1048,1,255,21,0.67024128686327077,???,0.132   
302157541,22,35,1049,1,255,21,0.33512064343163538,???,0.132   
302219448,22,35,1049,1,255,21,0.33512064343163538,???,0.132   
302281521,22,35,1049,1,808,21,0.33512064343163538,???,0.132   
302343429,22,35,1049,1,255,21,0.33512064343163538,SE,0.132    
302405344,22,35,1049,1,255,21,0,???,0.132                     
302467321,22,36,1049,1,255,21,0.33512064343163538,???,0.132   
302529278,22,36,1049,1,809,21,0.33512064343163538,???,0.132   
302591184,22,36,1049,1,255,21,0.67024128686327077,SE,0.132    
302653201,22,37,1049,1,808,21,0.33512064343163538,???,0.132   
302715190,22,36,1049,1,809,21,0,???,0.132                     
302777256,22,39,1049,1,255,21,1.3404825737265415,NE,0.132     
302839162,22,38,1049,1,255,21,1.0053619302949061,NE,0.132     
302901427,22,38,1049,1,810,21,0.67024128686327077,???,0.132   
302963334,22,39,1049,1,255,21,0.67024128686327077,???,0.132   
303025372,22,38,1049,1,255,21,0.67024128686327077,NE,0.132    
303087536,22,39,1049,1,255,21,0.67024128686327077,???,0.132   
303149452,22,39,1049,1,810,21,1.0053619302949061,???,0.132    
303211488,22,39,1049,1,255,21,0.67024128686327077,???,0.132   
303273398,22,38,1049,1,255,21,1.3404825737265415,???,0.132    
303335310,22,39,1049,1,255,21,0,S,0.132                       
303397451,22,39,1049,1,255,21,0.33512064343163538,???,0.132   
303459359,22,39,1049,1,255,21,0,???,0.132                     
303521377,22,38,1049,1,808,21,0.67024128686327077,???,0.132   
303583365,22,39,1049,1,255,21,0.33512064343163538,???,0.132   
303645273,22,39,1049,1,255,21,0.67024128686327077,???,0.132   
303707244,22,40,1049,1,810,21,0.67024128686327077,NE,0.132    
303769361,22,40,1049,1,808,21,0.33512064343163538,???,0.132   
303831263,22,39,1049,1,255,21,0.67024128686327077,???,0.132   
303893264,22,40,1049,1,255,21,0.67024128686327077,???,0.132   
303955360,22,42,1049,1,255,21,1.3404825737265415,???,0.132    
304017270,22,41,1049,1,255,21,0.67024128686327077,???,0.132   
304079299,22,44,1049,1,255,21,1.0053619302949061,???,0.132    
304141278,22,44,1049,1,255,21,2.0107238605898123,???,0.132    
304203537,22,43,1049,1,255,21,0.67024128686327077,???,0.132   
304265444,22,43,1049,1,255,21,2.0107238605898123,???,0.132    
304327391,22,42,1049,1,255,21,0.67024128686327077,N,0.132     
304389485,22,42,1049,1,255,21,1.3404825737265415,???,0.132    
304451477,22,43,1049,1,255,21,0.67024128686327077,SW,0.132    
304513388,22,43,1049,0,255,21,0.67024128686327077,???,0.132   
304575294,22,42,1049,1,255,21,1.0053619302949061,???,0.132    
304637487,22,42,1049,1,809,21,2.0107238605898123,???,0.132    
304699428,22,42,1049,1,255,21,1.0053619302949061,???,0.132    
304761680,22,44,1049,1,809,21,2.6809651474530831,???,0.132    
304823715,22,44,1049,1,808,21,0.33512064343163538,E,0.132     
304885628,22,43,1049,1,255,21,0.67024128686327077,???,0.132   
304947532,22,43,1049,1,255,21,0.33512064343163538,???,0.132   
305009484,22,43,1049,0,255,21,0.67024128686327077,???,0.132   
305071639,22,43,1049,1,255,21,0,???,0.132                     
305133690,22,43,1049,1,255,21,1.0053619302949061,???,0.132    
305195602,22,44,1049,1,255,21,0.33512064343163538,???,0.132   
305257508,22,43,1049,1,255,21,1.3404825737265415,???,0.132    
305319447,22,45,1049,1,255,21,2.0107238605898123,???,0.132    
305381396,22,44,1049,0,808,21,0.33512064343163538,???,0.132   
305443422,22,44,1049,1,255,21,0.33512064343163538,???,0.132   
305505475,22,45,1049,1,809,21,1.3404825737265415,???,0.132    
305567506,22,44,1049,1,809,21,0.33512064343163538,E,0.132     
305629537,22,44,1049,1,809,21,0,E,0.132                       
305691514,22,43,1049,1,255,21,0.67024128686327077,???,0.132   
305753421,22,44,1049,1,255,21,0.67024128686327077,???,0.132   
305815323,22,44,1049,1,255,21,0.33512064343163538,???,0.132   
305877405,22,44,1049,1,255,21,0.67024128686327077,???,0.132   
305939307,22,44,1049,1,255,21,0,NE,0.132                      
306001285,22,43,1049,1,255,21,0.33512064343163538,???,0.132   
306063189,22,43,1049,1,255,21,0.33512064343163538,E,0.132     
306125101,22,43,1049,1,255,21,0.33512064343163538,???,0.132   
306187053,22,43,1049,1,255,21,0.33512064343163538,???,0.132   
306248960,22,45,1049,1,255,21,0.33512064343163538,???,0.132   
306310902,22,44,1049,1,255,21,0.67024128686327077,???,0.132   
306372810,22,44,1049,1,255,21,0,???,0.132                     
306435016,22,44,1049,1,809,21,0.33512064343163538,???,0.132   
306496948,22,44,1049,1,255,21,0.67024128686327077,???,0.132   
306558854,22,45,1049,1,255,21,0.33512064343163538,S,0.132     
306620768,22,45,1049,1,255,21,1.6756032171581769,???,0.132    
306682679,22,45,1049,1,255,21,0.33512064343163538,???,0.132   
306744605,22,45,1049,1,255,21,0.33512064343163538,???,0.132   
306806786,22,47,1049,1,808,21,0.67024128686327077,???,0.132   
306868728,22,48,1049,1,255,21,1.0053619302949061,???,0.132    
306930638,22,47,1049,1,255,21,2.0107238605898123,S,0.132      
306992558,22,47,1049,1,255,21,1.3404825737265415,???,0.132    
307054534,22,47,1049,1,255,-265,1.0053619302949061,???,0.132  
307116440,22,47,1049,1,255,21,1.0053619302949061,???,0.132    
307178380,22,48,1049,1,255,21,0.67024128686327077,???,0.132   
307240477,22,47,1049,1,255,21,0.33512064343163538,???,0.132   
307302385,22,46,1049,0,255,21,0.33512064343163538,???,0.132   
307364417,22,47,1049,1,255,21,0.67024128686327077,???,0.132   
307426324,22,46,1049,1,255,21,0.33512064343163538,???,0.132   
307488386,22,46,1049,1,255,21,0.33512064343163538,SE,0.132    
307550298,22,46,1049,1,255,21,0.67024128686327077,???,0.132   
307612204,22,46,1049,1,255,21,1.0053619302949061,???,0.132    
307674275,22,46,1049,1,255,21,0.33512064343163538,???,0.132   
307736182,22,47,1049,1,255,21,0.33512064343163538,???,0.132   
307798083,21,47,1049,1,255,21,0.33512064343163538,???,0.132   
307859991,21,46,1049,0,255,21,0,???,0.132                     
307921970,21,46,1049,1,255,21,0,SE,0.132                      
307984002,21,46,1049,1,255,21,0.33512064343163538,E,0.132     
308045927,21,46,1049,1,255,21,0,E,0.132                       
308108072,21,46,1049,0,255,21,1.6756032171581769,???,0.132    
308169967,21,47,1049,1,809,21,0,???,0.132                     
308231986,21,47,1049,1,255,21,0.33512064343163538,???,0.132   
308293893,21,50,1049,0,255,21,0.67024128686327077,E,0.132     
308355891,21,48,1049,0,808,21,0.33512064343163538,???,0.132   
308417848,21,48,1049,1,255,21,0.67024128686327077,???,0.132   
308479756,21,47,1049,1,255,21,0.33512064343163538,???,0.132   
308541854,21,48,1049,1,255,21,0,???,0.132                     
308603831,21,49,1049,1,255,21,1.3404825737265415,???,0.132    
308665782,21,49,1049,1,255,21,1.3404825737265415,???,0.132    
308727695,21,48,1049,1,255,21,0.33512064343163538,???,0.132   
308789652,21,48,1049,1,255,21,0.67024128686327077,???,0.132   
308851560,21,47,1049,0,255,21,0.33512064343163538,???,0.132   
308913700,21,48,1049,0,255,21,0.33512064343163538,???,0.132   
308975609,21,48,1049,1,255,21,0,???,0.132                     
309037587,21,48,1049,1,255,21,0,???,0.132                     
309099618,21,48,1049,1,255,21,0.67024128686327077,???,0.132   
309161521,21,48,1049,1,255,21,0.33512064343163538,???,0.132   
309223469,21,48,1049,1,809,21,0.67024128686327077,???,0.132   
309285452,21,48,1050,1,255,21,0.33512064343163538,???,0.132   
309347435,21,48,1050,0,255,21,0.67024128686327077,???,0.132   
309409457,21,48,1049,1,809,21,0,NE,0.132                      
309471435,21,48,1049,1,255,21,0.33512064343163538,???,0.132   
309533408,21,48,1049,1,255,21,0.33512064343163538,???,0.132   
309595315,21,48,1049,1,255,21,0,E,0.132                       
309657373,21,48,1050,0,255,21,0,SE,0.132                      
309719396,21,48,1050,1,255,21,0,???,0.132                     
309781375,21,48,1050,1,255,21,0.67024128686327077,???,0.132   
309843283,21,48,1049,1,255,21,0.33512064343163538,???,0.132   
309905290,21,48,1049,1,255,21,0,???,0.132                     
309967362,21,48,1049,1,255,21,0.67024128686327077,???,0.132   
310029334,21,48,1049,1,809,21,0.33512064343163538,???,0.132   
310091312,21,48,1049,1,255,21,0.33512064343163538,???,0.132   
310153374,21,48,1049,0,255,21,0.33512064343163538,S,0.132     
310215300,21,48,1050,1,255,21,0.33512064343163538,???,0.132   
310277244,21,48,1049,1,808,21,0,???,0.132                     
310339367,21,48,1050,1,255,21,0.33512064343163538,???,0.132   
310401277,21,48,1049,1,255,21,0,???,0.132                     
310463305,21,48,1049,1,255,21,0,???,0.132                     
310525284,21,48,1049,1,255,21,0,???,0.132                     
310587256,21,48,1049,1,255,21,0.33512064343163538,???,0.132   
310649244,21,48,1049,0,808,21,0.33512064343163538,???,0.132   
310711227,21,48,1049,1,255,21,0.33512064343163538,???,0.132   
310773181,21,48,1049,1,255,21,0,???,0.132                     
310835222,21,48,1049,1,809,21,0.67024128686327077,???,0.132   
310897253,21,49,1049,0,255,21,0.67024128686327077,NE,0.132    
310959166,21,50,1049,1,255,21,0.67024128686327077,???,0.132   
311021074,21,49,1049,1,255,21,0.33512064343163538,???,0.132   
311082976,21,50,1049,0,255,21,0.33512064343163538,???,0.132   
311144885,21,49,1049,1,255,21,0.33512064343163538,???,0.132   
311206818,21,49,1049,1,255,21,0,???,0.132                     
311268796,21,49,1049,1,255,21,0,???,0.132                     
311330775,21,49,1049,0,255,21,0,???,0.132                     
311392788,21,49,1049,1,809,21,0,???,0.132                     
311454852,21,49,1049,1,255,21,0,???,0.132                     
311516830,21,49,1049,1,255,21,0,???,0.132                     
311578933,21,49,1049,1,255,21,0.67024128686327077,???,0.132   
311640837,21,49,1049,0,255,21,0.33512064343163538,???,0.132   
311702743,21,50,1050,1,255,21,0.67024128686327077,???,0.132   
311764651,21,49,1049,1,255,21,0.67024128686327077,???,0.132   
311826558,21,50,1049,0,255,21,0.33512064343163538,???,0.132   
311888846,21,50,1049,1,808,21,0.33512064343163538,???,0.132   
311950905,21,50,1049,1,255,21,0,???,0.132                     
312012918,21,49,1049,1,255,21,0,???,0.132                     
312075006,21,49,1049,0,255,21,0,???,0.132                     
312136985,21,49,1049,0,255,21,0,???,0.132                     
312198964,21,49,1049,1,255,21,0,???,0.132                     
312260982,21,49,1049,1,807,21,0,???,0.132                     
312322955,21,49,1049,1,255,21,0,???,0.132                     
312384974,21,49,1049,1,809,21,0,???,0.132                     
312446987,21,49,1049,1,255,21,0,E,0.132                       
312508962,21,50,1049,1,255,21,0.67024128686327077,???,0.132   
312570870,21,51,1049,0,255,21,0.67024128686327077,???,0.132   
312632779,21,50,1049,1,255,21,0.33512064343163538,???,0.132   
312694687,21,50,1049,0,255,21,0.33512064343163538,???,0.132   
312756644,21,51,1049,0,808,21,0.33512064343163538,???,0.132   
312818553,21,51,1049,0,255,21,0.67024128686327077,???,0.132   
312880457,21,50,1049,1,255,21,0,NE,0.132                      
312942436,20,50,1049,0,255,21,0.33512064343163538,???,0.132   
313004347,20,50,1049,0,255,21,1.0053619302949061,E,0.132      
313066258,21,51,1049,0,255,21,0.67024128686327077,???,0.132   
313128321,21,51,1049,0,255,21,0.33512064343163538,???,0.132   
313190535,21,52,1049,0,255,21,0.33512064343163538,???,0.132   
313252478,21,51,1049,1,808,21,0.33512064343163538,???,0.132   
313314387,21,51,1049,1,255,21,0.67024128686327077,???,0.132   
313376398,21,51,1049,0,255,21,0.67024128686327077,???,0.132   
313438304,21,53,1049,1,255,20,0.67024128686327077,???,0.132   
313500311,21,53,1049,1,255,21,0.33512064343163538,???,0.132   
313562245,21,52,1049,1,255,21,0.33512064343163538,???,0.132   
313624262,21,54,1049,1,808,20,0.67024128686327077,???,0.132   
313686170,21,53,1049,1,255,20,0,???,0.132                     
313748243,21,52,1049,1,255,20,0.67024128686327077,???,0.132   
313810149,21,52,1049,1,255,20,1.0053619302949061,???,0.132    
313872060,21,54,1049,1,255,20,1.6756032171581769,???,0.132    
313934013,21,56,1049,1,255,21,1.0053619302949061,???,0.132    
313995995,21,54,1049,1,255,20,0.33512064343163538,???,0.132   
314057903,21,54,1049,1,255,20,0.33512064343163538,E,0.132     
314119844,21,54,1049,1,807,20,1.0053619302949061,???,0.132    
314181873,21,56,1049,1,255,20,1.0053619302949061,NE,0.132     
314243766,21,54,1049,0,255,20,0.67024128686327077,???,0.132   
314305747,21,55,1049,1,255,20,0.67024128686327077,???,0.132   
314367729,21,55,1049,0,255,20,0.67024128686327077,???,0.132   
314429711,21,54,1049,1,255,20,0.67024128686327077,???,0.132   
314491633,21,54,1049,1,255,20,0.33512064343163538,???,0.132   
314553617,21,54,1049,0,255,20,0.33512064343163538,???,0.132   
314615521,21,53,1049,1,255,20,0.67024128686327077,E,0.132     
314677637,21,54,1049,1,808,20,0.33512064343163538,???,0.132   
314739606,21,53,1049,1,255,20,0.33512064343163538,???,0.132   
314801513,21,55,1049,0,255,20,0.33512064343163538,???,0.132   
314863421,21,53,1049,1,255,20,0.33512064343163538,???,0.132   
314925331,21,53,1049,0,255,20,0,???,0.132                     
314987303,21,53,1049,1,255,20,0.33512064343163538,???,0.132   
315049211,21,53,1049,1,255,20,0.33512064343163538,???,0.132   
315111343,21,53,1049,0,808,20,0,???,0.132                     
315173441,21,53,1049,0,255,20,0.33512064343163538,???,0.132   
315235550,21,53,1049,1,809,20,0,???,0.132                     
315297648,21,53,1049,1,255,20,0,???,0.132                     
315359997,21,52,1049,1,255,20,0,SE,0.132                      
315422204,21,53,1049,0,255,20,0.33512064343163538,???,0.132   
315484151,21,52,1049,0,255,20,0.67024128686327077,???,0.132   
315546135,21,53,1049,1,255,20,0,???,0.132                     
315608147,21,53,1049,1,807,20,0,???,0.132                     
315670121,21,53,1049,0,255,20,0,???,0.132                     
315732259,21,52,1049,1,807,20,0,???,0.132                     
315794237,21,53,1049,1,255,20,0.33512064343163538,SE,0.132    
315856270,21,53,1049,1,255,20,0.33512064343163538,SE,0.132    
315918262,20,52,1049,1,255,20,0.33512064343163538,SE,0.132    
315980214,20,52,1049,1,806,20,0.67024128686327077,???,0.132   
316042276,20,52,1049,1,807,20,0.33512064343163538,???,0.132   
316104253,20,52,1049,1,255,20,0.33512064343163538,S,0.132     
316166173,20,52,1049,1,255,20,0,???,0.132                     
316228227,20,52,1049,0,255,20,0,???,0.132                     
316290360,20,52,1049,1,808,20,0,???,0.132                     
316352339,20,52,1049,1,255,20,0,???,0.132                     
316414477,20,52,1049,1,807,20,0,???,0.132                     
316476455,20,52,1049,1,255,20,0.33512064343163538,???,0.132   
316538463,20,52,1049,1,255,20,0.33512064343163538,???,0.132   
316600346,20,52,1049,1,807,20,0.33512064343163538,???,0.132   
316662231,20,52,1049,1,808,20,0,???,0.132                     
316724294,20,52,1049,1,255,20,0.33512064343163538,???,0.132   
316786321,20,52,1049,1,806,20,0,S,0.132                       
316848455,20,52,1049,0,255,20,0,S,0.132                       
316910623,20,51,1049,0,255,20,0,???,0.132                     
316972636,20,51,1049,1,255,20,0,???,0.132                     
317034615,20,51,1049,1,255,20,0,???,0.132                     
317096704,20,51,1049,1,255,20,0,S,0.132                       
317158689,20,51,1049,0,255,20,0,???,0.132                     
317220668,20,51,1049,0,255,20,0,???,0.132                     
317282682,20,51,1049,1,255,20,0,???,0.132                     
317344655,20,51,1049,0,255,20,0,???,0.132                     
317406674,20,51,1049,0,808,20,0,???,0.132                     
317468811,20,51,1049,0,807,20,0,???,0.132                     
317530864,20,51,1049,1,255,20,0,???,0.132                     
317592840,20,51,1049,1,255,20,0,???,0.132                     
317654813,20,51,1049,1,255,20,0,???,0.132                     
317717196,20,51,1049,1,255,20,0,???,0.132                     
317779214,20,51,1049,1,808,20,0,???,0.132                     
317841227,20,51,1049,1,255,20,0,SE,0.132                      
317903251,20,51,1049,0,255,20,0,???,0.132                     
317965314,20,51,1049,1,255,20,0,???,0.132                     
318027327,20,51,1049,1,255,20,0,???,0.132                     
318089346,20,51,1049,0,255,20,0,???,0.132                     
318151399,19,51,1049,0,255,20,0,???,0.132                     
318213412,19,51,1049,1,255,20,0,???,0.132                     
318275425,19,51,1049,1,255,20,0,???,0.132                     
318337539,19,51,1049,1,255,20,0,???,0.132                     
318399492,19,51,1049,1,807,20,0,???,0.132                     
318461505,19,51,1049,1,255,20,0,SE,0.132                      
318523528,19,51,1049,0,255,20,0,???,0.132                     
318585621,19,51,1049,0,255,20,0,???,0.132                     
318647869,19,51,1049,0,255,20,0,???,0.132                     
318710064,19,51,1049,0,255,20,0,???,0.132                     
318772130,19,52,1049,0,255,20,0,???,0.132                     
318834263,19,51,1049,0,255,20,0,???,0.132                     
318896546,19,51,1049,1,807,20,0,???,0.132                     
318958610,19,51,1049,0,807,20,0,???,0.132                     
319020743,19,51,1049,0,807,20,0,???,0.132                     
319082921,19,51,1049,0,807,20,0,???,0.132                     
319145069,19,51,1049,1,806,20,0,???,0.132                     
319207048,19,51,1049,0,255,20,0,???,0.132                     
319269027,19,51,1049,0,255,20,0,???,0.132                     
319331001,19,51,1049,1,255,20,0,???,0.132                     
319392980,19,52,1049,1,255,20,0,???,0.132                     
319455238,19,52,1049,1,807,20,0,???,0.132                     
319517211,19,52,1049,0,255,20,0.33512064343163538,SE,0.132    
319579121,19,52,1049,1,255,20,0,SE,0.132                      
319641104,19,52,1049,0,255,20,0,SE,0.132                      
319703287,19,52,1049,0,255,20,0,???,0.132                     
319765266,19,52,1049,0,255,20,0,???,0.132                     
319827374,19,52,1049,0,255,20,0,???,0.132                     
319889353,19,52,1049,0,255,20,0,???,0.132                     
319951333,19,52,1049,0,255,20,0,???,0.132                     
320013331,19,52,1049,0,255,20,0,???,0.132                     
320075350,19,52,1049,0,808,20,0,???,0.132                     
320137329,19,52,1049,1,255,20,0,???,0.132                     
320199338,19,52,1049,1,255,20,0,???,0.132                     
320261317,19,52,1049,0,255,20,0,???,0.132                     
320323370,19,52,1049,1,255,20,0,???,0.132                     
320385783,19,52,1049,0,808,20,0,???,0.132                     
320447757,19,52,1049,1,255,20,0,???,0.132                     
320509736,19,52,1049,1,255,20,0,???,0.132                     
320571716,19,52,1049,0,255,20,0,???,0.132                     
320633689,19,52,1049,1,255,20,0,???,0.132                     
320695703,19,52,1049,1,255,20,0,???,0.132                     
320757717,19,52,1049,0,255,20,0,???,0.132                     
320819765,19,52,1048,0,255,20,0,???,0.132                     
320881873,19,52,1049,0,255,20,0,???,0.132                     
320943853,19,52,1049,0,255,20,0,???,0.132                     
321005832,19,52,1049,1,255,20,0,???,0.132                     
321067895,19,52,1048,1,806,20,0,???,0.132                     
321129899,19,52,1049,1,255,20,0,???,0.132                     
321191879,19,52,1049,1,255,20,0,???,0.132                     
321253892,19,52,1049,1,808,20,0,???,0.132                     
321315866,18,52,1049,0,255,20,0,???,0.132                     
321377884,18,52,1049,0,807,20,0,???,0.132                     
321439863,18,52,1049,1,255,20,0,???,0.132                     
321501882,18,52,1049,1,255,20,0,???,0.132                     
321563861,18,52,1049,0,255,20,0,???,0.132                     
321625874,18,52,1049,0,255,20,0,???,0.132                     
321687853,18,53,1049,0,255,20,0,???,0.132                     
321749828,18,53,1049,0,255,20,0,???,0.132                     
321811801,18,52,1049,0,255,20,0,???,0.132                     
321873820,18,53,1049,1,255,20,0,???,0.132                     
321935917,18,53,1049,1,806,20,0,SE,0.132                      
321997896,18,53,1049,0,255,20,0,???,0.132                     
322059913,18,53,1049,0,806,20,0,???,0.132                     
322121926,18,53,1049,0,255,20,0,???,0.132                     
322183939,18,53,1049,0,808,20,0.67024128686327077,???,0.132   
322245848,18,53,1049,0,255,20,0.33512064343163538,???,0.132   
322307756,18,53,1049,0,255,20,0.33512064343163538,???,0.132   
322369646,18,53,1049,1,806,20,0,???,0.132                     
322431597,18,53,1049,1,806,20,0,???,0.132                     
322493575,18,53,1049,0,255,20,0,???,0.132                     
322555589,18,53,1049,1,255,20,0,???,0.132                     
322617905,18,53,1049,1,806,20,0,N,0.132                       
322680113,18,53,1049,0,255,20,0,N,0.132                       
322742092,18,53,1049,0,255,20,0,???,0.132                     
322804105,18,53,1049,0,255,20,0,???,0.132                     
322866083,18,54,1049,0,255,20,0,???,0.132                     
322928042,18,53,1049,0,806,20,0,???,0.132                     
322990017,18,53,1049,0,255,20,0,???,0.132                     
323051996,18,54,1049,0,255,20,0,???,0.132                     
323113975,18,54,1049,0,255,20,0,???,0.132                     
323176038,18,53,1049,0,806,20,0,???,0.132                     
323238017,18,54,1049,1,255,20,0,???,0.132                     
323300115,18,54,1049,0,255,20,0,N,0.132                       
323362099,18,54,1049,0,255,20,0,N,0.132                       
323424078,18,53,1049,0,255,20,0,???,0.132                     
323486465,18,53,1049,0,255,20,0,N,0.132                       
323548444,18,54,1049,0,255,20,0,???,0.132                     
323610424,18,54,1049,0,255,20,0,N,0.132                       
323672567,18,54,1049,0,255,20,0,???,0.132                     
323734580,18,54,1049,1,255,20,0,???,0.132                     
323796599,18,54,1049,0,255,20,0,???,0.132                     
323858967,18,54,1049,0,255,20,0,???,0.132                     
323920940,18,54,1049,1,255,20,0,N,0.132                       
323982963,18,54,1049,0,255,20,0,???,0.132                     
324044940,18,54,1049,0,255,20,0.33512064343163538,???,0.132   
324106849,18,54,1049,1,255,20,0.33512064343163538,???,0.132   
324168757,18,54,1049,1,255,20,0.33512064343163538,???,0.132   
324230861,18,54,1049,0,255,20,0.33512064343163538,???,0.132   
324292769,18,54,1049,1,255,20,0.33512064343163538,???,0.132   
324354751,18,54,1049,0,255,20,0.33512064343163538,???,0.132   
324416655,18,54,1049,0,255,20,0,???,0.132                     
324478674,18,54,1049,0,806,20,0,???,0.132                     
324540653,18,54,1049,0,255,20,0,S,0.132                       
324602698,18,54,1049,0,255,20,0,???,0.132                     
324664751,18,54,1049,1,255,20,0,???,0.132                     
324727033,18,54,1049,0,807,20,0.33512064343163538,???,0.132   
324789052,18,54,1049,0,255,20,0,???,0.132                     
324851191,18,54,1049,1,805,20,0,???,0.132                     
324913210,18,54,1049,0,255,20,0,???,0.132                     
324975337,18,54,1049,0,255,20,0,???,0.132                     
325037351,18,54,1049,0,255,20,0,SW,0.132                      
325099329,18,54,1049,0,255,20,0,???,0.132                     
325161308,18,54,1049,1,255,20,0,???,0.132                     
325223610,18,54,1049,1,806,20,0,???,0.132                     
325285629,18,54,1049,0,806,20,0,???,0.132                     
325347601,18,55,1049,0,255,20,0,???,0.132                     
325409579,18,55,1049,0,255,20,0,???,0.132                     
325471621,18,55,1049,0,255,20,0.33512064343163538,???,0.132   
325533633,18,55,1049,0,255,19,0.67024128686327077,???,0.132   
325595540,18,55,1049,0,255,20,0.67024128686327077,???,0.132   
325657497,18,55,1049,0,807,19,0.33512064343163538,???,0.132   
325719405,18,55,1049,0,255,19,0.67024128686327077,???,0.132   
325781393,18,55,1049,1,255,19,0.33512064343163538,???,0.132   
325843345,18,55,1049,0,255,19,0.33512064343163538,???,0.132   
325905318,18,56,1049,0,807,19,0.67024128686327077,???,0.132   
325967340,18,56,1049,1,255,19,0.67024128686327077,???,0.132   
326029393,18,56,1049,0,255,19,0,???,0.132                     
326091595,18,56,1049,0,255,19,0,???,0.132                     
326153566,18,56,1049,0,255,19,0,???,0.132                     
326215655,18,55,1049,1,255,19,0,SW,0.132                      
326277667,18,56,1049,0,806,19,0,???,0.132                     
326339641,18,56,1049,0,255,19,0,???,0.132                     
326401654,18,55,1049,0,255,19,0,???,0.132                     
326463708,18,56,1049,0,255,19,0,???,0.132                     
326525840,18,56,1049,0,255,19,0,SW,0.132                      
326587864,18,56,1049,0,255,19,0,???,0.132                     
326649953,18,56,1049,0,255,19,0,SW,0.132                      
326712006,18,56,1049,0,255,19,0.33512064343163538,???,0.132   
326773916,18,56,1049,0,255,19,0,???,0.132                     
326836032,18,57,1049,1,255,19,1.0053619302949061,???,0.132    
326898107,18,57,1049,0,255,19,0.67024128686327077,SW,0.132    
326960014,18,57,1049,0,255,19,0.33512064343163538,S,0.132     
327022092,18,57,1049,0,806,19,0,???,0.132                     
327084247,18,57,1049,0,806,19,0.67024128686327077,???,0.132   
327146164,18,57,1049,0,255,19,0.33512064343163538,???,0.132   
327208155,18,57,1049,0,255,19,0.33512064343163538,???,0.132   
327270099,18,57,1049,0,255,19,0.33512064343163538,???,0.132   
327332008,18,57,1049,1,255,19,0.33512064343163538,???,0.132   
327393977,18,56,1049,0,255,19,0,???,0.132                     
327455956,18,56,1049,0,255,19,0,???,0.132                     
327518016,18,57,1049,0,807,19,1.0053619302949061,???,0.132    
327579927,18,57,1049,0,255,19,1.0053619302949061,???,0.132    
327641878,18,57,1049,0,255,19,0.67024128686327077,???,0.132   
327703786,18,57,1049,0,255,19,0.67024128686327077,???,0.132   
